"249180020","WARSZOWICE","1951","05",119.2,"",0,"",25.8,"","10","",0,""
"249180020","WARSZOWICE","1951","06",55.0,"",0,"",21.3,"","24","",0,""
"249180020","WARSZOWICE","1951","07",56.9,"",0,"",23.1,"","12","",0,""
"249180020","WARSZOWICE","1951","08",26.5,"",0,"",11.1,"","09","",0,""
"249180020","WARSZOWICE","1951","09",28.0,"",0,"",.0,"8","","",0,"8"
"249180020","WARSZOWICE","1951","10",.3,"",0,"",.3,"","01","",0,""
"249180020","WARSZOWICE","1951","11",51.8,"",1,"",11.5,"","30","",0,"8"
"249180020","WARSZOWICE","1951","12",44.0,"",5,"",16.2,"","04","",0,""
"249180020","WARSZOWICE","1952","01",54.6,"",11,"",11.1,"","27","",0,""
"249180020","WARSZOWICE","1952","02",86.6,"",20,"",13.1,"","14","",0,""
"249180020","WARSZOWICE","1952","03",36.5,"",10,"",10.0,"","26","",0,""
"249180020","WARSZOWICE","1952","04",27.0,"",1,"",14.8,"","01","",0,""
"249180020","WARSZOWICE","1952","05",37.5,"",1,"",7.0,"","26","",0,""
"249180020","WARSZOWICE","1952","06",134.5,"",0,"",19.2,"","16","",0,""
"249180020","WARSZOWICE","1952","07",7.6,"",0,"",3.1,"","14","",0,""
"249180020","WARSZOWICE","1952","08",82.2,"",0,"",29.0,"","16","",0,""
"249180020","WARSZOWICE","1952","09",149.0,"",0,"",.0,"8","","",0,"8"
"249180020","WARSZOWICE","1952","10",79.9,"",0,"",15.0,"","05","",0,""
"249180020","WARSZOWICE","1952","11",69.0,"",4,"",16.5,"","08","",0,""
"249180020","WARSZOWICE","1952","12",12.6,"",4,"",4.5,"","29","",0,""
"249180020","WARSZOWICE","1953","01",58.6,"",13,"",12.0,"","02","",0,""
"249180020","WARSZOWICE","1953","02",17.4,"",9,"",4.0,"","28","",0,""
"249180020","WARSZOWICE","1953","03",25.0,"",3,"",8.5,"","03","",0,""
"249180020","WARSZOWICE","1953","04",37.7,"",0,"",.0,"8","","",0,"8"
"249180020","WARSZOWICE","1953","05",72.1,"",3,"",16.0,"","10","",0,""
"249180020","WARSZOWICE","1953","06",72.1,"",0,"",22.3,"","26","",0,""
