"249180020","WARSZOWICE","2007","01",101.6,"",8,"",10.2,"","18","",0,"8"
"249180020","WARSZOWICE","2007","02",49.7,"",5,"",12.8,"","27","",0,"8"
"249180020","WARSZOWICE","2007","03",57.0,"",3,"",17.0,"","19","",0,"8"
"249180020","WARSZOWICE","2007","04",12.2,"",0,"",4.9,"","17","",0,"8"
"249180020","WARSZOWICE","2007","05",47.3,"",0,"",14.4,"","15","",0,"8"
"249180020","WARSZOWICE","2007","06",78.7,"",0,"",28.2,"","21","",0,"8"
"249180020","WARSZOWICE","2007","07",81.4,"",0,"",16.0,"","09","",0,"8"
"249180020","WARSZOWICE","2007","08",52.8,"",0,"",27.5,"","12","",0,"8"
"249180020","WARSZOWICE","2007","09",131.1,"",0,"",52.6,"","06","",0,"8"
"249180020","WARSZOWICE","2007","10",54.1,"",1,"",17.1,"","05","",0,"8"
"249180020","WARSZOWICE","2007","11",99.7,"",12,"",14.2,"","15","",0,"8"
"249180020","WARSZOWICE","2007","12",25.5,"",5,"",6.0,"","10","",0,"8"
"249180030","CHA£UPKI","2007","01",39.1,"",7,"",9.1,"","23","",0,"8"
"249180030","CHA£UPKI","2007","02",36.5,"",4,"",7.0,"","15","",0,"8"
"249180030","CHA£UPKI","2007","03",58.2,"",3,"",20.2,"","19","",0,"8"
"249180030","CHA£UPKI","2007","04",6.9,"",0,"",5.3,"","17","",0,"8"
"249180030","CHA£UPKI","2007","05",43.9,"",0,"",19.4,"","15","",0,"8"
"249180030","CHA£UPKI","2007","06",75.5,"",0,"",27.2,"","21","",0,"8"
"249180030","CHA£UPKI","2007","07",95.5,"",0,"",32.4,"","09","",0,"8"
"249180030","CHA£UPKI","2007","08",36.1,"",0,"",24.1,"","20","",0,"8"
"249180030","CHA£UPKI","2007","09",162.4,"",0,"",55.5,"","06","",0,"8"
"249180030","CHA£UPKI","2007","10",51.0,"",0,"",15.1,"","05","",0,"8"
"249180030","CHA£UPKI","2007","11",60.1,"",11,"",9.8,"","15","",0,"8"
"249180030","CHA£UPKI","2007","12",23.2,"",2,"",6.5,"","11","",0,"8"
"249180040","WIS£A WIELKA","2007","01",109.0,"",8,"",12.2,"","18","",0,"8"
"249180040","WIS£A WIELKA","2007","02",53.7,"",5,"",9.4,"","27","",0,"8"
"249180040","WIS£A WIELKA","2007","03",61.9,"",6,"",16.3,"","19","",0,"8"
"249180040","WIS£A WIELKA","2007","04",12.4,"",0,"",6.2,"","17","",0,"8"
"249180040","WIS£A WIELKA","2007","05",47.1,"",0,"",12.2,"","15","",0,"8"
"249180040","WIS£A WIELKA","2007","06",80.1,"",0,"",20.2,"","14","",0,"8"
"249180040","WIS£A WIELKA","2007","07",85.6,"",0,"",17.0,"","09","",0,"8"
"249180040","WIS£A WIELKA","2007","08",38.1,"",0,"",13.1,"","12","",0,"8"
"249180040","WIS£A WIELKA","2007","09",185.6,"",0,"",67.7,"","06","",0,"8"
"249180040","WIS£A WIELKA","2007","10",63.4,"",0,"",18.9,"","05","",0,"8"
"249180040","WIS£A WIELKA","2007","11",95.7,"",12,"",18.1,"","15","",0,"8"
"249180040","WIS£A WIELKA","2007","12",24.9,"",4,"",7.1,"","11","",0,"8"
"249180050","GOCZA£KOWICE-ZDR”J","2007","01",111.9,"",9,"",13.2,"","23","",0,"8"
"249180050","GOCZA£KOWICE-ZDR”J","2007","02",62.1,"",3,"",9.3,"","27","",0,"8"
"249180050","GOCZA£KOWICE-ZDR”J","2007","03",58.7,"",3,"",13.1,"","19","",0,"8"
"249180050","GOCZA£KOWICE-ZDR”J","2007","04",15.1,"",0,"",6.6,"","17","",0,"8"
"249180050","GOCZA£KOWICE-ZDR”J","2007","05",49.6,"",0,"",8.1,"","15","",0,"8"
"249180050","GOCZA£KOWICE-ZDR”J","2007","06",56.5,"",0,"",14.3,"","02","",0,"8"
"249180050","GOCZA£KOWICE-ZDR”J","2007","07",96.1,"",0,"",28.1,"","20","",0,"8"
"249180050","GOCZA£KOWICE-ZDR”J","2007","08",39.6,"",0,"",22.8,"","12","",0,"8"
"249180050","GOCZA£KOWICE-ZDR”J","2007","09",153.1,"",0,"",55.3,"","06","",0,"8"
"249180050","GOCZA£KOWICE-ZDR”J","2007","10",51.4,"",1,"",12.4,"","02","",0,"8"
"249180050","GOCZA£KOWICE-ZDR”J","2007","11",95.4,"",11,"",15.7,"","15","",0,"8"
"249180050","GOCZA£KOWICE-ZDR”J","2007","12",29.3,"",5,"",6.9,"","11","",0,"8"
"249180060","GO£KOWICE","2007","01",73.1,"",7,"",11.2,"","18","",0,"8"
"249180060","GO£KOWICE","2007","02",48.8,"",4,"",8.1,"","02","",0,"8"
"249180060","GO£KOWICE","2007","03",78.1,"",3,"",32.6,"","19","",0,"8"
"249180060","GO£KOWICE","2007","04",14.2,"",0,"",8.8,"","17","",0,"8"
"249180060","GO£KOWICE","2007","05",43.9,"",0,"",17.5,"","15","",0,"8"
"249180060","GO£KOWICE","2007","06",74.3,"",0,"",28.1,"","21","",0,"8"
"249180060","GO£KOWICE","2007","07",87.6,"",0,"",22.1,"","09","",0,"8"
"249180060","GO£KOWICE","2007","08",69.4,"",0,"",24.5,"","20","",0,"8"
"249180060","GO£KOWICE","2007","09",169.2,"",0,"",66.3,"","06","",0,"8"
"249180060","GO£KOWICE","2007","10",52.5,"",0,"",13.9,"","05","",0,"8"
"249180060","GO£KOWICE","2007","11",96.8,"",11,"",12.8,"","06","",0,"8"
